status,resource2,est_avg_lat,est_lut,unroll,resource1,est_ff,est_bram,est_dsp,est_min_lat,bench,bank1,bank2,est_max_lat
ok,RAM_1P_BRAM,23564,2650,4,RAM_1P_BRAM,2912,20,16,23564,test:dot-product-3-0-3-0-0,4,1,23564
ok,RAM_1P_BRAM,12322,2759,3,RAM_1P_BRAM,2961,24,15,12322,test:dot-product-2-0-2-0-0,3,1,12322
ok,RAM_1P_BRAM,10275,3184,6,RAM_1P_BRAM,4094,24,30,10275,test:dot-product-2-1-5-0-0,3,2,10275
ok,RAM_1P_BRAM,15903,6089,8,RAM_T2P_BRAM,8315,22,40,15903,test:dot-product-0-4-6-1-0,1,5,15903
ok,RAM_1P_BRAM,15903,5992,8,RAM_1P_BRAM,8186,24,40,15903,test:dot-product-5-1-6-0-0,6,2,15903
ok,RAM_1P_BRAM,9592,5400,24,RAM_1P_BRAM,10172,24,120,9592,test:dot-product-3-2-14-0-0,4,3,9592
ok,RAM_1P_BRAM,9624,5220,3,RAM_T2P_BRAM,7935,28,24,9624,test:dot-product-2-5-2-1-0,3,6,9624
ok,RAM_T2P_BRAM,38939,4199,2,RAM_T2P_BRAM,4616,26,12,38939,test:dot-product-2-4-1-1-1,3,5,38939
ok,RAM_T2P_BRAM,9248,3681,12,RAM_T2P_BRAM,5763,20,48,9248,test:dot-product-1-3-9-1-1,2,4,9248
ok,RAM_T2P_BRAM,9284,14202,12,RAM_T2P_BRAM,24140,26,144,9284,test:dot-product-4-5-9-1-1,5,6,9284
ok,RAM_1P_BRAM,15884,3071,8,RAM_1P_BRAM,4332,20,32,15884,test:dot-product-1-1-6-0-0,2,2,15884
ok,RAM_1P_BRAM,9283,14326,20,RAM_T2P_BRAM,28503,24,160,9283,test:dot-product-2-3-13-1-0,3,4,9283
ok,RAM_1P_BRAM,12357,14114,20,RAM_1P_BRAM,24893,24,160,12357,test:dot-product-0-5-13-0-0,1,6,12357
ok,RAM_T2P_BRAM,10307,9176,10,RAM_1P_BRAM,17441,26,120,10307,test:dot-product-2-4-8-0-1,3,5,10307
ok,RAM_1P_BRAM,12319,4476,20,RAM_1P_BRAM,7182,20,68,12319,test:dot-product-0-1-13-0-0,1,2,12319
ok,RAM_1P_BRAM,10954,2838,3,RAM_T2P_BRAM,2809,20,12,10954,test:dot-product-1-1-2-1-0,2,2,10954
ok,RAM_T2P_BRAM,10308,14314,20,RAM_T2P_BRAM,26326,24,160,10308,test:dot-product-5-0-13-1-1,6,1,10308
ok,RAM_T2P_BRAM,38937,3501,2,RAM_T2P_BRAM,3611,24,10,38937,test:dot-product-2-3-1-1-1,3,4,38937
ok,RAM_1P_BRAM,9487,9044,10,RAM_T2P_BRAM,18138,28,80,9487,test:dot-product-5-5-8-1-0,6,6,9487
ok,RAM_T2P_BRAM,15903,6000,8,RAM_T2P_BRAM,8215,24,40,15903,test:dot-product-3-2-6-1-1,4,3,15903
ok,RAM_T2P_BRAM,9283,14438,20,RAM_T2P_BRAM,28515,24,160,9283,test:dot-product-2-3-13-1-1,3,4,9283
ok,RAM_T2P_BRAM,69644,3013,1,RAM_1P_BRAM,2575,28,4,69644,test:dot-product-2-5-0-0-1,3,6,69644
ok,RAM_T2P_BRAM,38939,4199,2,RAM_T2P_BRAM,4616,26,12,38939,test:dot-product-4-2-1-1-1,5,3,38939
ok,RAM_1P_BRAM,10306,8233,6,RAM_1P_BRAM,13917,26,72,10306,test:dot-product-4-2-5-0-0,5,3,10306
ok,RAM_T2P_BRAM,9049,8993,30,RAM_1P_BRAM,22996,22,240,9049,test:dot-product-4-3-16-0-1,5,4,9049
ok,RAM_T2P_BRAM,9624,5220,3,RAM_T2P_BRAM,7935,28,24,9624,test:dot-product-2-5-2-1-1,3,6,9624
ok,RAM_1P_BRAM,10989,4950,3,RAM_T2P_BRAM,7046,24,24,10989,test:dot-product-0-5-2-1-0,1,6,10989
ok,RAM_1P_BRAM,9734,14079,25,RAM_1P_BRAM,28950,28,200,9734,test:dot-product-5-2-15-0-0,6,3,9734
ok,RAM_1P_BRAM,10307,8554,10,RAM_1P_BRAM,15108,24,80,10307,test:dot-product-1-5-8-0-0,2,6,10307
ok,RAM_1P_BRAM,12600,4715,15,RAM_T2P_BRAM,7022,22,75,12600,test:dot-product-3-4-10-1-0,4,5,12600
ok,RAM_1P_BRAM,12322,4899,20,RAM_T2P_BRAM,8009,22,100,12322,test:dot-product-4-0-13-1-0,5,1,12322
ok,RAM_1P_BRAM,12597,4529,15,RAM_1P_BRAM,7726,20,60,12597,test:dot-product-3-0-10-0-0,4,1,12597
ok,RAM_1P_BRAM,12319,4214,24,RAM_1P_BRAM,3654,20,20,12319,test:dot-product-0-0-14-0-0,1,1,12319
ok,RAM_1P_BRAM,12365,23100,24,RAM_1P_BRAM,37552,22,192,12365,test:dot-product-0-4-14-0-0,1,5,12365
ok,RAM_T2P_BRAM,10311,14229,20,RAM_1P_BRAM,26216,24,160,10311,test:dot-product-2-0-13-0-1,3,1,10311
ok,RAM_1P_BRAM,12063,9443,16,RAM_T2P_BRAM,14598,24,80,12063,test:dot-product-2-3-11-1-0,3,4,12063
ok,RAM_1P_BRAM,30060,2947,3,RAM_1P_BRAM,3002,24,15,30060,test:dot-product-3-2-2-0-0,4,3,30060
ok,RAM_T2P_BRAM,8751,12705,25,RAM_T2P_BRAM,35552,26,300,8751,test:dot-product-4-5-15-1-1,5,6,8751
ok,RAM_1P_BRAM,15506,3806,9,RAM_T2P_BRAM,4981,24,45,15506,test:dot-product-2-3-7-1-0,3,4,15506
ok,RAM_T2P_BRAM,9624,8295,6,RAM_T2P_BRAM,14907,26,72,9624,test:dot-product-5-4-5-1-1,6,5,9624
ok,RAM_1P_BRAM,30058,2788,3,RAM_T2P_BRAM,2704,20,12,30058,test:dot-product-3-1-2-1-0,4,2,30058
ok,RAM_T2P_BRAM,8910,6171,30,RAM_T2P_BRAM,12311,28,150,8910,test:dot-product-2-2-16-1-1,3,3,8910
ok,RAM_1P_BRAM,12600,4629,15,RAM_T2P_BRAM,6853,24,75,12600,test:dot-product-2-3-10-1-0,3,4,12600
ok,RAM_T2P_BRAM,10273,3682,12,RAM_1P_BRAM,5849,20,48,10273,test:dot-product-1-0-9-0-1,2,1,10273
ok,RAM_T2P_BRAM,69644,3057,1,RAM_1P_BRAM,2576,26,4,69644,test:dot-product-5-4-0-0-1,6,5,69644
ok,RAM_1P_BRAM,15903,5974,8,RAM_T2P_BRAM,8173,24,40,15903,test:dot-product-2-1-6-1-0,3,2,15903
ok,RAM_1P_BRAM,9455,8834,30,RAM_T2P_BRAM,22469,24,240,9455,test:dot-product-2-3-16-1-0,3,4,9455
ok,RAM_1P_BRAM,38937,3323,2,RAM_1P_BRAM,3464,24,10,38937,test:dot-product-1-5-1-0-0,2,6,38937
ok,RAM_1P_BRAM,69644,3013,1,RAM_1P_BRAM,2575,28,4,69644,test:dot-product-5-2-0-0-0,6,3,69644
ok,RAM_T2P_BRAM,15903,8944,8,RAM_T2P_BRAM,11676,26,48,15903,test:dot-product-4-2-6-1-1,5,3,15903
ok,RAM_1P_BRAM,9594,3251,3,RAM_T2P_BRAM,4541,24,24,9594,test:dot-product-1-2-2-1-0,2,3,9594
ok,RAM_T2P_BRAM,15903,8755,8,RAM_T2P_BRAM,11676,28,40,15903,test:dot-product-2-5-6-1-1,3,6,15903
ok,RAM_T2P_BRAM,23583,5708,4,RAM_1P_BRAM,7054,28,20,23583,test:dot-product-2-5-3-0-1,3,6,23583
ok,RAM_T2P_BRAM,10413,5582,15,RAM_1P_BRAM,12158,22,120,10413,test:dot-product-1-4-10-0-1,2,5,10413
ok,RAM_1P_BRAM,9597,8822,30,RAM_1P_BRAM,22890,24,240,9597,test:dot-product-2-3-16-0-0,3,4,9597
ok,RAM_T2P_BRAM,9487,8612,10,RAM_T2P_BRAM,16482,24,80,9487,test:dot-product-1-5-8-1-1,2,6,9487
ok,RAM_T2P_BRAM,69644,2798,1,RAM_1P_BRAM,2391,24,4,69644,test:dot-product-5-3-0-0-1,6,4,69644
ok,RAM_T2P_BRAM,15903,6196,8,RAM_T2P_BRAM,8186,22,40,15903,test:dot-product-1-4-6-1-1,2,5,15903
ok,RAM_1P_BRAM,12311,4013,16,RAM_1P_BRAM,6892,20,64,12311,test:dot-product-0-3-11-0-0,1,4,12311
ok,RAM_T2P_BRAM,12619,8336,15,RAM_T2P_BRAM,15709,24,120,12619,test:dot-product-5-3-10-1-1,6,4,12619
ok,RAM_1P_BRAM,9626,8054,15,RAM_1P_BRAM,15276,28,120,9626,test:dot-product-2-5-10-0-0,3,6,9626
ok,RAM_1P_BRAM,9594,4488,9,RAM_T2P_BRAM,8342,24,72,9594,test:dot-product-1-2-7-1-0,2,3,9594
ok,RAM_T2P_BRAM,23564,2586,4,RAM_T2P_BRAM,2862,20,16,23564,test:dot-product-1-3-3-1-1,2,4,23564
ok,RAM_1P_BRAM,30091,5122,3,RAM_1P_BRAM,6622,24,24,30091,test:dot-product-5-3-2-0-0,6,4,30091
ok,RAM_1P_BRAM,23583,5795,4,RAM_1P_BRAM,7111,26,24,23583,test:dot-product-4-2-3-0-0,5,3,23583
ok,RAM_1P_BRAM,10274,6664,36,RAM_T2P_BRAM,12036,24,164,10274,test:dot-product-5-1-17-1-0,6,2,10274
ok,RAM_T2P_BRAM,10274,5290,24,RAM_T2P_BRAM,9632,24,120,10274,test:dot-product-0-2-14-1-1,1,3,10274
ok,RAM_T2P_BRAM,9047,5572,25,RAM_1P_BRAM,10512,24,125,9047,test:dot-product-4-4-15-0-1,5,5,9047
ok,RAM_T2P_BRAM,9487,9046,10,RAM_1P_BRAM,18863,24,80,9487,test:dot-product-3-5-8-0-1,4,6,9487
ok,RAM_T2P_BRAM,15884,3114,8,RAM_T2P_BRAM,4307,20,32,15884,test:dot-product-3-0-6-1-1,4,1,15884
ok,RAM_1P_BRAM,38937,3323,2,RAM_1P_BRAM,3386,22,10,38937,test:dot-product-4-0-1-0-0,5,1,38937
ok,RAM_1P_BRAM,69644,2313,1,RAM_T2P_BRAM,1920,20,4,69644,test:dot-product-1-0-0-1-0,2,1,69644
ok,RAM_1P_BRAM,23564,2596,4,RAM_1P_BRAM,2882,20,16,23564,test:dot-product-0-1-3-0-0,1,2,23564
ok,RAM_T2P_BRAM,12063,9433,16,RAM_T2P_BRAM,14042,24,80,12063,test:dot-product-0-5-11-1-1,1,6,12063
ok,RAM_T2P_BRAM,9592,2760,3,RAM_1P_BRAM,2962,28,15,9592,test:dot-product-2-2-2-0-1,3,3,9592
ok,RAM_1P_BRAM,12323,4652,18,RAM_1P_BRAM,7526,24,90,12323,test:dot-product-0-2-12-0-0,1,3,12323
ok,RAM_1P_BRAM,23579,4287,4,RAM_1P_BRAM,5060,28,20,23579,test:dot-product-2-2-3-0-0,3,3,23579
ok,RAM_1P_BRAM,10275,4857,20,RAM_T2P_BRAM,8382,22,100,10275,test:dot-product-0-4-13-1-0,1,5,10275
ok,RAM_T2P_BRAM,8910,3328,6,RAM_T2P_BRAM,4202,28,30,8910,test:dot-product-5-2-5-1-1,6,3,8910
ok,RAM_T2P_BRAM,38937,3362,2,RAM_1P_BRAM,3475,22,10,38937,test:dot-product-4-1-1-0-1,5,2,38937
ok,RAM_T2P_BRAM,30058,2818,3,RAM_1P_BRAM,2798,20,12,30058,test:dot-product-3-3-2-0-1,4,4,30058
ok,RAM_T2P_BRAM,12063,9714,16,RAM_T2P_BRAM,14551,22,80,12063,test:dot-product-4-0-11-1-1,5,1,12063
ok,RAM_T2P_BRAM,12346,23034,24,RAM_1P_BRAM,36274,22,192,12346,test:dot-product-0-4-14-0-1,1,5,12346
ok,RAM_T2P_BRAM,8943,12457,18,RAM_T2P_BRAM,27341,26,216,8943,test:dot-product-4-5-12-1-1,5,6,8943
ok,RAM_1P_BRAM,12322,3133,6,RAM_1P_BRAM,3889,24,30,12322,test:dot-product-5-0-5-0-0,6,1,12322
ok,RAM_T2P_BRAM,8793,6677,36,RAM_T2P_BRAM,13853,20,144,8793,test:dot-product-3-3-17-1-1,4,4,8793
ok,RAM_T2P_BRAM,12044,3978,16,RAM_1P_BRAM,7125,20,64,12044,test:dot-product-3-3-11-0-1,4,4,12044
ok,RAM_1P_BRAM,9734,11602,25,RAM_1P_BRAM,30358,26,300,9734,test:dot-product-2-4-15-0-0,3,5,9734
ok,RAM_1P_BRAM,12324,3869,12,RAM_T2P_BRAM,5905,24,60,12324,test:dot-product-2-0-9-1-0,3,1,12324
ok,RAM_T2P_BRAM,12359,11270,18,RAM_1P_BRAM,19477,22,144,12359,test:dot-product-0-4-12-0-1,1,5,12359
ok,RAM_1P_BRAM,12326,9718,16,RAM_T2P_BRAM,14766,22,80,12326,test:dot-product-0-4-11-1-0,1,5,12326
ok,RAM_T2P_BRAM,8910,4728,18,RAM_1P_BRAM,8115,28,90,8910,test:dot-product-5-5-12-0-1,6,6,8910
ok,RAM_1P_BRAM,10272,4772,24,RAM_T2P_BRAM,7383,20,68,10272,test:dot-product-0-1-14-1-0,1,2,10272
ok,RAM_T2P_BRAM,38937,3323,2,RAM_1P_BRAM,3464,24,10,38937,test:dot-product-5-1-1-0-1,6,2,38937
ok,RAM_1P_BRAM,10307,8534,10,RAM_T2P_BRAM,14855,24,80,10307,test:dot-product-5-1-8-1-0,6,2,10307
ok,RAM_1P_BRAM,30091,5410,3,RAM_1P_BRAM,6827,22,24,30091,test:dot-product-4-3-2-0-0,5,4,30091
ok,RAM_T2P_BRAM,10408,4568,15,RAM_1P_BRAM,6045,20,48,10408,test:dot-product-1-1-10-0-1,2,2,10408
ok,RAM_T2P_BRAM,10274,5347,24,RAM_T2P_BRAM,9709,24,120,10274,test:dot-product-0-5-14-1-1,1,6,10274
ok,RAM_T2P_BRAM,10306,8246,6,RAM_1P_BRAM,14630,22,48,10306,test:dot-product-3-4-5-0-1,4,5,10306
ok,RAM_T2P_BRAM,21322,3228,5,RAM_T2P_BRAM,3408,20,20,21322,test:dot-product-3-3-4-1-1,4,4,21322
ok,RAM_T2P_BRAM,69644,2777,1,RAM_1P_BRAM,2391,22,4,69644,test:dot-product-4-3-0-0-1,5,4,69644
ok,RAM_1P_BRAM,15903,5943,8,RAM_1P_BRAM,8009,24,40,15903,test:dot-product-5-0-6-0-0,6,1,15903
ok,RAM_T2P_BRAM,38937,3323,2,RAM_T2P_BRAM,3464,24,10,38937,test:dot-product-1-5-1-1-1,2,6,38937
ok,RAM_1P_BRAM,10681,3142,5,RAM_1P_BRAM,3432,20,20,10681,test:dot-product-1-1-4-0-0,2,2,10681
ok,RAM_1P_BRAM,12063,9452,16,RAM_1P_BRAM,14572,24,80,12063,test:dot-product-3-5-11-0-0,4,6,12063
ok,RAM_1P_BRAM,10274,3659,10,RAM_1P_BRAM,5274,22,50,10274,test:dot-product-1-4-8-0-0,2,5,10274
ok,RAM_1P_BRAM,9452,7387,30,RAM_1P_BRAM,12100,20,120,9452,test:dot-product-3-3-16-0-0,4,4,9452
ok,RAM_T2P_BRAM,9284,13527,12,RAM_T2P_BRAM,21519,22,96,9284,test:dot-product-1-4-9-1-1,2,5,9284
ok,RAM_T2P_BRAM,10307,8484,10,RAM_T2P_BRAM,14701,24,80,10307,test:dot-product-2-0-8-1-1,3,1,10307
ok,RAM_1P_BRAM,23579,4253,4,RAM_T2P_BRAM,5031,24,20,23579,test:dot-product-5-3-3-1-0,6,4,23579
ok,RAM_T2P_BRAM,12048,4077,16,RAM_T2P_BRAM,6960,20,64,12048,test:dot-product-3-0-11-1-1,4,1,12048
ok,RAM_T2P_BRAM,10408,4303,15,RAM_T2P_BRAM,5090,20,40,10408,test:dot-product-0-1-10-1-1,1,2,10408
ok,RAM_1P_BRAM,23564,2599,4,RAM_T2P_BRAM,2861,20,16,23564,test:dot-product-0-1-3-1-0,1,2,23564
ok,RAM_T2P_BRAM,10499,3830,9,RAM_1P_BRAM,4995,20,36,10499,test:dot-product-1-1-7-0-1,2,2,10499
ok,RAM_T2P_BRAM,12063,9954,16,RAM_T2P_BRAM,14219,28,80,12063,test:dot-product-5-5-11-1-1,6,6,12063
ok,RAM_1P_BRAM,9247,3734,12,RAM_1P_BRAM,5796,20,48,9247,test:dot-product-3-3-9-0-0,4,4,9247
ok,RAM_1P_BRAM,12314,6915,25,RAM_1P_BRAM,13517,20,100,12314,test:dot-product-1-3-15-0-0,2,4,12314
ok,RAM_1P_BRAM,15503,3877,9,RAM_1P_BRAM,5731,20,36,15503,test:dot-product-3-1-7-0-0,4,2,15503
ok,RAM_1P_BRAM,8911,5606,24,RAM_T2P_BRAM,10507,28,120,8911,test:dot-product-2-5-14-1-0,3,6,8911
ok,RAM_T2P_BRAM,9626,12445,18,RAM_1P_BRAM,26556,26,216,9626,test:dot-product-2-4-12-0-1,3,5,9626
ok,RAM_T2P_BRAM,23579,4235,4,RAM_1P_BRAM,5018,24,20,23579,test:dot-product-3-2-3-0-1,4,3,23579
ok,RAM_T2P_BRAM,23579,4191,4,RAM_T2P_BRAM,4987,24,20,23579,test:dot-product-1-5-3-1-1,2,6,23579
ok,RAM_1P_BRAM,9592,5453,24,RAM_1P_BRAM,9490,28,112,9592,test:dot-product-5-2-14-0-0,6,3,9592
ok,RAM_T2P_BRAM,9594,3251,3,RAM_T2P_BRAM,4541,24,24,9594,test:dot-product-1-2-2-1-1,2,3,9594
ok,RAM_T2P_BRAM,69644,2674,1,RAM_1P_BRAM,2247,24,4,69644,test:dot-product-0-5-0-0-1,1,6,69644
ok,RAM_T2P_BRAM,10411,4262,15,RAM_T2P_BRAM,6950,22,75,10411,test:dot-product-4-0-10-1-1,5,1,10411
ok,RAM_1P_BRAM,12347,10001,25,RAM_1P_BRAM,20891,24,200,12347,test:dot-product-2-0-15-0-0,3,1,12347
ok,RAM_1P_BRAM,9592,5264,24,RAM_T2P_BRAM,9277,28,112,9592,test:dot-product-2-2-14-1-0,3,3,9592
ok,RAM_1P_BRAM,23579,4164,4,RAM_T2P_BRAM,4910,24,20,23579,test:dot-product-5-0-3-1-0,6,1,23579
ok,RAM_1P_BRAM,23579,4341,4,RAM_T2P_BRAM,4939,28,20,23579,test:dot-product-5-5-3-1-0,6,6,23579
ok,RAM_T2P_BRAM,10271,3426,10,RAM_1P_BRAM,5088,20,40,10271,test:dot-product-1-1-8-0-1,2,2,10271
ok,RAM_1P_BRAM,12319,6714,36,RAM_T2P_BRAM,13395,20,144,12319,test:dot-product-3-0-17-1-0,4,1,12319
ok,RAM_T2P_BRAM,69644,2609,1,RAM_1P_BRAM,2246,24,4,69644,test:dot-product-0-2-0-0-1,1,3,69644
ok,RAM_1P_BRAM,10990,7432,3,RAM_T2P_BRAM,10806,26,36,10990,test:dot-product-5-4-2-1-0,6,5,10990
ok,RAM_T2P_BRAM,12048,4041,16,RAM_T2P_BRAM,6909,20,64,12048,test:dot-product-0-3-11-1-1,1,4,12048
ok,RAM_1P_BRAM,10272,3635,12,RAM_1P_BRAM,5842,20,48,10272,test:dot-product-1-3-9-0-0,2,4,10272
ok,RAM_1P_BRAM,12322,5952,30,RAM_T2P_BRAM,9824,22,134,12322,test:dot-product-4-0-16-1-0,5,1,12322
ok,RAM_1P_BRAM,69644,2798,1,RAM_1P_BRAM,2391,24,4,69644,test:dot-product-5-3-0-0-0,6,4,69644
ok,RAM_T2P_BRAM,15903,6001,8,RAM_1P_BRAM,8186,24,40,15903,test:dot-product-1-5-6-0-1,2,6,15903
ok,RAM_T2P_BRAM,8942,21323,36,RAM_1P_BRAM,49934,26,432,8942,test:dot-product-5-4-17-0-1,6,5,8942
ok,RAM_T2P_BRAM,10306,7756,6,RAM_T2P_BRAM,12484,22,48,10306,test:dot-product-0-4-5-1-1,1,5,10306
ok,RAM_T2P_BRAM,9897,6515,5,RAM_T2P_BRAM,9319,24,40,9897,test:dot-product-1-5-4-1-1,2,6,9897
ok,RAM_1P_BRAM,9247,3746,12,RAM_T2P_BRAM,5877,20,48,9247,test:dot-product-3-3-9-1-0,4,4,9247
ok,RAM_1P_BRAM,12321,3679,12,RAM_1P_BRAM,5617,20,48,12321,test:dot-product-1-0-9-0-0,2,1,12321
ok,RAM_1P_BRAM,9593,4130,12,RAM_1P_BRAM,6310,28,60,9593,test:dot-product-2-5-9-0-0,3,6,9593
ok,RAM_1P_BRAM,12322,4251,15,RAM_T2P_BRAM,6520,24,75,12322,test:dot-product-2-0-10-1-0,3,1,12322
ok,RAM_T2P_BRAM,10535,6379,9,RAM_T2P_BRAM,10479,24,72,10535,test:dot-product-5-0-7-1-1,6,1,10535
ok,RAM_T2P_BRAM,10717,5545,5,RAM_1P_BRAM,8035,24,40,10717,test:dot-product-2-0-4-0-1,3,1,10717
ok,RAM_1P_BRAM,69644,2777,1,RAM_1P_BRAM,2391,22,4,69644,test:dot-product-3-4-0-0-0,4,5,69644
ok,RAM_T2P_BRAM,9589,2941,6,RAM_T2P_BRAM,3751,20,24,9589,test:dot-product-1-1-5-1-1,2,2,9589
ok,RAM_1P_BRAM,15903,8905,8,RAM_T2P_BRAM,12064,26,48,15903,test:dot-product-4-2-6-1-0,5,3,15903
ok,RAM_T2P_BRAM,9405,10686,25,RAM_T2P_BRAM,28327,24,200,9405,test:dot-product-1-2-15-1-1,2,3,9405
ok,RAM_T2P_BRAM,12063,9503,16,RAM_T2P_BRAM,14415,24,80,12063,test:dot-product-5-3-11-1-1,6,4,12063
ok,RAM_1P_BRAM,10306,8301,6,RAM_T2P_BRAM,13654,24,48,10306,test:dot-product-4-4-5-1-0,5,5,10306
ok,RAM_1P_BRAM,9592,4287,15,RAM_1P_BRAM,7029,28,75,9592,test:dot-product-2-2-10-0-0,3,3,9592
ok,RAM_T2P_BRAM,10390,11117,25,RAM_T2P_BRAM,22512,24,200,10390,test:dot-product-0-5-15-1-1,1,6,10390
ok,RAM_1P_BRAM,69644,2777,1,RAM_1P_BRAM,2391,22,4,69644,test:dot-product-4-3-0-0-0,5,4,69644
ok,RAM_1P_BRAM,12319,3416,10,RAM_1P_BRAM,4970,20,40,12319,test:dot-product-1-0-8-0-0,2,1,12319
ok,RAM_1P_BRAM,12044,3978,16,RAM_T2P_BRAM,7125,20,64,12044,test:dot-product-3-3-11-1-0,4,4,12044
ok,RAM_1P_BRAM,9251,4948,20,RAM_1P_BRAM,8808,22,100,9251,test:dot-product-3-4-13-0-0,4,5,9251
ok,RAM_1P_BRAM,12314,5684,25,RAM_1P_BRAM,9820,20,100,12314,test:dot-product-0-3-15-0-0,1,4,12314
ok,RAM_T2P_BRAM,9078,11591,25,RAM_1P_BRAM,32438,26,300,9078,test:dot-product-4-2-15-0-1,5,3,9078
ok,RAM_1P_BRAM,15903,8707,8,RAM_1P_BRAM,12064,28,40,15903,test:dot-product-5-2-6-0-0,6,3,15903
ok,RAM_1P_BRAM,10275,4649,18,RAM_1P_BRAM,7902,24,90,10275,test:dot-product-2-1-12-0-0,3,2,10275
ok,RAM_T2P_BRAM,12063,9503,16,RAM_T2P_BRAM,14415,24,80,12063,test:dot-product-3-5-11-1-1,4,6,12063
ok,RAM_1P_BRAM,10274,6166,30,RAM_1P_BRAM,11270,24,150,10274,test:dot-product-5-1-16-0-0,6,2,10274
ok,RAM_1P_BRAM,15903,6141,8,RAM_T2P_BRAM,7996,22,40,15903,test:dot-product-4-0-6-1-0,5,1,15903
ok,RAM_T2P_BRAM,9078,13215,25,RAM_1P_BRAM,30831,28,200,9078,test:dot-product-5-5-15-0-1,6,6,9078
ok,RAM_1P_BRAM,10308,12632,10,RAM_1P_BRAM,20926,28,80,10308,test:dot-product-5-2-8-0-0,6,3,10308
ok,RAM_1P_BRAM,69644,2916,1,RAM_T2P_BRAM,2308,24,4,69644,test:dot-product-1-5-0-1-0,2,6,69644
ok,RAM_1P_BRAM,10717,6332,5,RAM_1P_BRAM,8799,24,40,10717,test:dot-product-1-5-4-0-0,2,6,10717
ok,RAM_T2P_BRAM,38937,3278,2,RAM_T2P_BRAM,3386,24,10,38937,test:dot-product-5-0-1-1-1,6,1,38937
ok,RAM_1P_BRAM,9251,3997,12,RAM_T2P_BRAM,6192,24,60,9251,test:dot-product-5-3-9-1-0,6,4,9251
ok,RAM_1P_BRAM,12321,3717,12,RAM_T2P_BRAM,5628,20,48,12321,test:dot-product-3-0-9-1-0,4,1,12321
ok,RAM_1P_BRAM,15903,6175,8,RAM_1P_BRAM,8439,22,40,15903,test:dot-product-4-3-6-0-0,5,4,15903
ok,RAM_1P_BRAM,12326,9751,16,RAM_1P_BRAM,14967,22,80,12326,test:dot-product-1-4-11-0-0,2,5,12326
ok,RAM_1P_BRAM,10310,14162,12,RAM_1P_BRAM,23562,26,144,10310,test:dot-product-5-4-9-0-0,6,5,10310
ok,RAM_T2P_BRAM,69644,2782,1,RAM_1P_BRAM,2308,28,4,69644,test:dot-product-5-5-0-0-1,6,6,69644
ok,RAM_1P_BRAM,10276,3987,6,RAM_1P_BRAM,6392,24,48,10276,test:dot-product-2-3-5-0-0,3,4,10276
ok,RAM_1P_BRAM,10444,9549,15,RAM_T2P_BRAM,18690,24,120,10444,test:dot-product-5-1-10-1-0,6,2,10444
ok,RAM_T2P_BRAM,8913,9273,30,RAM_T2P_BRAM,23359,24,240,8913,test:dot-product-3-2-16-1-1,4,3,8913
ok,RAM_T2P_BRAM,10272,5268,18,RAM_T2P_BRAM,8351,20,72,10272,test:dot-product-0-3-12-1-1,1,4,10272
ok,RAM_1P_BRAM,10310,23669,20,RAM_T2P_BRAM,40837,28,160,10310,test:dot-product-5-2-13-1-0,6,3,10310
ok,RAM_1P_BRAM,10275,3148,6,RAM_T2P_BRAM,4023,24,30,10275,test:dot-product-0-2-5-1-0,1,3,10275
ok,RAM_1P_BRAM,9593,6884,36,RAM_T2P_BRAM,14145,24,180,9593,test:dot-product-3-2-17-1-0,4,3,9593
ok,RAM_1P_BRAM,12619,8271,15,RAM_T2P_BRAM,15589,24,120,12619,test:dot-product-5-3-10-1-0,6,4,12619
ok,RAM_1P_BRAM,9322,5827,15,RAM_T2P_BRAM,12633,22,120,9322,test:dot-product-1-4-10-1-0,2,5,9322
ok,RAM_1P_BRAM,9250,5416,24,RAM_T2P_BRAM,10084,24,120,9250,test:dot-product-2-3-14-1-0,3,4,9250
ok,RAM_1P_BRAM,38937,3362,2,RAM_1P_BRAM,3475,22,10,38937,test:dot-product-4-1-1-0-0,5,2,38937
ok,RAM_T2P_BRAM,9624,8560,6,RAM_T2P_BRAM,14553,22,48,9624,test:dot-product-3-4-5-1-1,4,5,9624
ok,RAM_T2P_BRAM,9589,3431,6,RAM_T2P_BRAM,3940,20,24,9589,test:dot-product-3-3-5-1-1,4,4,9589
ok,RAM_1P_BRAM,12322,4251,15,RAM_1P_BRAM,6507,24,75,12322,test:dot-product-0-2-10-0-0,1,3,12322
ok,RAM_1P_BRAM,30058,2613,3,RAM_T2P_BRAM,2629,20,12,30058,test:dot-product-0-3-2-1-0,1,4,30058
ok,RAM_T2P_BRAM,8942,19348,36,RAM_T2P_BRAM,41813,22,288,8942,test:dot-product-3-4-17-1-1,4,5,8942
ok,RAM_1P_BRAM,15903,5886,8,RAM_1P_BRAM,8225,24,40,15903,test:dot-product-2-0-6-0-0,3,1,15903
ok,RAM_T2P_BRAM,12357,6121,5,RAM_1P_BRAM,7807,24,40,12357,test:dot-product-0-5-4-0-1,1,6,12357
ok,RAM_T2P_BRAM,12063,9747,16,RAM_1P_BRAM,14733,22,80,12063,test:dot-product-1-4-11-0-1,2,5,12063
ok,RAM_T2P_BRAM,8912,7150,18,RAM_1P_BRAM,15460,24,144,8912,test:dot-product-5-3-12-0-1,6,4,8912
ok,RAM_1P_BRAM,12322,5857,30,RAM_1P_BRAM,9465,24,130,12322,test:dot-product-2-0-16-0-0,3,1,12322
