status,est_avg_lat,est_lut,bench,unroll,est_bram,bank2,est_min_lat,est_dsp,resource1,resource2,est_max_lat,est_ff,bank1
ok,15903,6338,test:dot-product-0-6-6-1-1,8,26,7,15903,40,RAM_T2P_BRAM,RAM_T2P_BRAM,15903,8105,1
ok,15903,6400,test:dot-product-3-6-6-1-1,8,26,7,15903,40,RAM_T2P_BRAM,RAM_T2P_BRAM,15903,8228,4
ok,8680,7755,test:dot-product-7-7-12-1-1,18,36,8,8680,72,RAM_T2P_BRAM,RAM_T2P_BRAM,8680,8104,8
ok,8793,8100,test:dot-product-3-7-17-1-1,36,28,8,8793,144,RAM_T2P_BRAM,RAM_T2P_BRAM,8793,15036,4
ok,12320,5120,test:dot-product-0-3-12-0-0,18,20,4,12320,72,RAM_1P_BRAM,RAM_1P_BRAM,12320,8297,1
ok,9352,8189,test:dot-product-5-1-10-1-1,15,24,2,9352,120,RAM_T2P_BRAM,RAM_T2P_BRAM,9352,16086,6
ok,9457,5561,test:dot-product-7-4-8-0-0,10,22,5,9457,80,RAM_1P_BRAM,RAM_1P_BRAM,9457,9390,8
ok,23579,4226,test:dot-product-3-2-3-1-0,4,24,3,23579,20,RAM_T2P_BRAM,RAM_1P_BRAM,23579,5082,4
ok,30091,5590,test:dot-product-4-7-2-0-1,3,30,8,30091,24,RAM_1P_BRAM,RAM_T2P_BRAM,30091,6783,5
ok,69644,2277,test:dot-product-0-1-0-0-1,1,20,2,69644,4,RAM_1P_BRAM,RAM_T2P_BRAM,69644,1869,1
ok,15903,6021,test:dot-product-7-2-6-0-0,8,24,3,15903,40,RAM_1P_BRAM,RAM_1P_BRAM,15903,8321,8
ok,12600,5294,test:dot-product-4-7-10-1-1,15,30,8,12600,75,RAM_T2P_BRAM,RAM_T2P_BRAM,12600,7011,5
ok,23579,4397,test:dot-product-1-6-3-1-1,4,26,7,23579,20,RAM_T2P_BRAM,RAM_T2P_BRAM,23579,4987,2
ok,9252,4018,test:dot-product-5-3-9-0-0,12,24,4,9252,60,RAM_1P_BRAM,RAM_1P_BRAM,9252,6302,6
ok,12326,9809,test:dot-product-4-7-11-0-1,16,30,8,12326,80,RAM_1P_BRAM,RAM_T2P_BRAM,12326,14820,5
ok,12319,2912,test:dot-product-0-0-5-0-1,6,20,1,12319,24,RAM_1P_BRAM,RAM_T2P_BRAM,12319,3728,1
ok,38937,3599,test:dot-product-6-7-1-0-0,2,26,8,38937,10,RAM_1P_BRAM,RAM_1P_BRAM,38937,3567,7
ok,12063,9817,test:dot-product-4-3-11-1-0,16,22,4,12063,80,RAM_T2P_BRAM,RAM_1P_BRAM,12063,14712,5
ok,10717,6022,test:dot-product-4-2-4-0-0,5,26,3,10717,60,RAM_1P_BRAM,RAM_1P_BRAM,10717,9570,5
ok,9595,6363,test:dot-product-3-2-12-0-0,18,24,3,9595,144,RAM_1P_BRAM,RAM_1P_BRAM,9595,14710,4
ok,69644,2874,test:dot-product-5-7-0-1-0,1,24,8,69644,4,RAM_T2P_BRAM,RAM_1P_BRAM,69644,2392,6
ok,15903,6141,test:dot-product-0-4-6-0-1,8,22,5,15903,40,RAM_1P_BRAM,RAM_T2P_BRAM,15903,7996,1
ok,9452,6947,test:dot-product-3-1-16-0-1,30,20,2,9452,120,RAM_1P_BRAM,RAM_T2P_BRAM,9452,11813,4
ok,10307,8468,test:dot-product-2-1-8-0-0,10,24,2,10307,80,RAM_1P_BRAM,RAM_1P_BRAM,10307,14912,3
ok,10989,4950,test:dot-product-5-0-2-1-1,3,24,1,10989,24,RAM_T2P_BRAM,RAM_T2P_BRAM,10989,7046,6
ok,38924,2461,test:dot-product-1-3-1-0-0,2,20,4,38924,8,RAM_1P_BRAM,RAM_1P_BRAM,38924,2241,2
ok,12329,11973,test:dot-product-3-6-15-0-0,25,26,7,12329,200,RAM_1P_BRAM,RAM_1P_BRAM,12329,21822,4
ok,21355,6055,test:dot-product-2-7-4-1-0,5,24,8,21355,40,RAM_T2P_BRAM,RAM_1P_BRAM,21355,8260,3
ok,15903,9073,test:dot-product-6-5-6-0-1,8,30,6,15903,48,RAM_1P_BRAM,RAM_T2P_BRAM,15903,12212,7
ok,23583,6007,test:dot-product-6-4-3-0-0,4,28,5,23583,24,RAM_1P_BRAM,RAM_1P_BRAM,23583,7111,7
ok,15531,8010,test:dot-product-4-7-7-1-0,9,22,8,15531,72,RAM_T2P_BRAM,RAM_1P_BRAM,15531,11833,5
ok,9079,6868,test:dot-product-4-6-4-1-1,5,28,7,9079,60,RAM_T2P_BRAM,RAM_T2P_BRAM,9079,10494,5
ok,30060,2959,test:dot-product-3-2-2-1-0,3,24,3,30060,15,RAM_T2P_BRAM,RAM_1P_BRAM,30060,3028,4
ok,69644,2339,test:dot-product-3-1-0-0-1,1,20,2,69644,4,RAM_1P_BRAM,RAM_T2P_BRAM,69644,1884,4
ok,9592,3350,test:dot-product-5-2-5-0-0,6,28,3,9592,30,RAM_1P_BRAM,RAM_1P_BRAM,9592,4176,6
ok,38939,4323,test:dot-product-6-4-1-1-1,2,28,5,38939,12,RAM_T2P_BRAM,RAM_T2P_BRAM,38939,4616,7
ok,10499,3623,test:dot-product-1-0-7-0-1,9,20,1,10499,36,RAM_1P_BRAM,RAM_T2P_BRAM,10499,4930,2
ok,10274,6048,test:dot-product-2-1-16-1-0,30,24,2,10274,146,RAM_T2P_BRAM,RAM_1P_BRAM,10274,10994,3
ok,10356,5477,test:dot-product-0-4-15-1-0,25,22,5,10356,125,RAM_T2P_BRAM,RAM_1P_BRAM,10356,9997,1
ok,12358,16127,test:dot-product-0-6-16-0-1,30,26,7,12358,240,RAM_1P_BRAM,RAM_T2P_BRAM,12358,26777,1
ok,38924,2461,test:dot-product-3-1-1-1-0,2,20,2,38924,8,RAM_T2P_BRAM,RAM_1P_BRAM,38924,2241,4
ok,10307,9338,test:dot-product-2-7-8-0-0,10,24,8,10307,80,RAM_1P_BRAM,RAM_1P_BRAM,10307,16252,3
ok,12319,4620,test:dot-product-0-3-13-0-0,20,20,4,12319,76,RAM_1P_BRAM,RAM_1P_BRAM,12319,7784,1
ok,10313,16145,test:dot-product-6-6-9-0-1,12,32,7,10313,96,RAM_1P_BRAM,RAM_T2P_BRAM,10313,20921,7
ok,9376,7845,test:dot-product-4-1-15-0-1,25,22,2,9376,200,RAM_1P_BRAM,RAM_T2P_BRAM,9376,19333,5
ok,10271,6410,test:dot-product-1-1-17-0-1,36,20,2,10271,128,RAM_1P_BRAM,RAM_T2P_BRAM,10271,12207,2
ok,9897,6968,test:dot-product-5-5-4-0-1,5,28,6,9897,40,RAM_1P_BRAM,RAM_T2P_BRAM,9897,8709,6
ok,10535,7306,test:dot-product-1-5-7-0-1,9,24,6,10535,72,RAM_1P_BRAM,RAM_T2P_BRAM,10535,12853,2
ok,12319,6156,test:dot-product-0-1-15-0-0,25,20,2,12319,100,RAM_1P_BRAM,RAM_1P_BRAM,12319,10918,1
ok,10535,7274,test:dot-product-4-0-7-0-1,9,22,1,10535,72,RAM_1P_BRAM,RAM_T2P_BRAM,10535,10496,5
ok,9488,9222,test:dot-product-4-5-8-0-0,10,26,6,9488,120,RAM_1P_BRAM,RAM_1P_BRAM,9488,18491,5
ok,9248,4700,test:dot-product-3-3-13-0-1,20,20,4,9248,80,RAM_1P_BRAM,RAM_T2P_BRAM,9248,8712,4
ok,10308,14443,test:dot-product-1-5-13-0-1,20,24,6,10308,160,RAM_1P_BRAM,RAM_T2P_BRAM,10308,27174,2
ok,10309,12169,test:dot-product-1-6-12-0-1,18,26,7,10309,144,RAM_1P_BRAM,RAM_T2P_BRAM,10309,20580,2
ok,12319,2916,test:dot-product-1-0-5-0-0,6,20,1,12319,24,RAM_1P_BRAM,RAM_1P_BRAM,12319,3715,2
ok,30058,2962,test:dot-product-1-7-2-1-1,3,28,8,30058,12,RAM_T2P_BRAM,RAM_T2P_BRAM,30058,2641,2
ok,10308,14200,test:dot-product-0-5-13-1-0,20,24,6,10308,160,RAM_T2P_BRAM,RAM_1P_BRAM,10308,26134,1
ok,38939,4199,test:dot-product-4-2-1-1-0,2,26,3,38939,12,RAM_T2P_BRAM,RAM_1P_BRAM,38939,4616,5
ok,10307,8963,test:dot-product-2-2-8-1-0,10,28,3,10307,80,RAM_T2P_BRAM,RAM_1P_BRAM,10307,15939,3
ok,9397,13301,test:dot-product-6-5-12-0-0,18,30,6,9397,216,RAM_1P_BRAM,RAM_1P_BRAM,9397,25707,7
ok,15903,6211,test:dot-product-4-7-6-0-0,8,22,8,15903,40,RAM_1P_BRAM,RAM_1P_BRAM,15903,8378,5
ok,12358,20146,test:dot-product-6-0-17-0-0,36,26,1,12358,288,RAM_1P_BRAM,RAM_1P_BRAM,12358,35837,7
ok,12044,4046,test:dot-product-7-3-11-0-0,16,20,4,12044,64,RAM_1P_BRAM,RAM_1P_BRAM,12044,7091,8
ok,38939,4160,test:dot-product-2-5-1-1-0,2,28,6,38939,10,RAM_T2P_BRAM,RAM_1P_BRAM,38939,4580,3
ok,69644,2339,test:dot-product-1-3-0-1-0,1,20,4,69644,4,RAM_T2P_BRAM,RAM_1P_BRAM,69644,1884,2
ok,12328,12339,test:dot-product-7-5-15-0-1,25,24,6,12328,200,RAM_1P_BRAM,RAM_T2P_BRAM,12328,21778,8
ok,23579,4203,test:dot-product-5-1-3-1-0,4,24,2,23579,20,RAM_T2P_BRAM,RAM_1P_BRAM,23579,4987,6
ok,10311,15530,test:dot-product-2-4-13-0-1,20,26,5,10311,240,RAM_1P_BRAM,RAM_T2P_BRAM,10311,31782,3
ok,38937,3511,test:dot-product-7-4-1-1-1,2,22,5,38937,10,RAM_T2P_BRAM,RAM_T2P_BRAM,38937,3607,8
ok,12048,3709,test:dot-product-1-1-11-0-0,16,20,2,12048,48,RAM_1P_BRAM,RAM_1P_BRAM,12048,5790,2
ok,12322,6171,test:dot-product-5-0-16-0-0,30,24,1,12322,150,RAM_1P_BRAM,RAM_1P_BRAM,12322,10844,6
ok,10274,3196,test:dot-product-5-1-5-0-0,6,24,2,10274,30,RAM_1P_BRAM,RAM_1P_BRAM,10274,4094,6
ok,10717,6512,test:dot-product-1-6-4-0-0,5,26,7,10717,40,RAM_1P_BRAM,RAM_1P_BRAM,10717,8800,2
ok,15531,7034,test:dot-product-7-5-7-0-1,9,24,6,15531,72,RAM_1P_BRAM,RAM_T2P_BRAM,15531,11108,8
ok,12311,3975,test:dot-product-0-1-11-0-0,16,20,2,12311,64,RAM_1P_BRAM,RAM_1P_BRAM,12311,6979,1
ok,10307,8522,test:dot-product-5-1-8-0-0,10,24,2,10307,80,RAM_1P_BRAM,RAM_1P_BRAM,10307,14982,6
ok,15903,6226,test:dot-product-2-2-6-1-1,8,28,3,15903,40,RAM_T2P_BRAM,RAM_T2P_BRAM,15903,8060,3
ok,12063,9358,test:dot-product-5-0-11-0-1,16,24,1,12063,80,RAM_1P_BRAM,RAM_T2P_BRAM,12063,14235,6
ok,69644,2686,test:dot-product-2-1-0-1-0,1,24,2,69644,4,RAM_T2P_BRAM,RAM_1P_BRAM,69644,2324,3
ok,10271,8260,test:dot-product-7-0-17-1-1,36,28,1,10271,144,RAM_T2P_BRAM,RAM_T2P_BRAM,10271,15160,8
ok,23579,4266,test:dot-product-4-0-3-1-0,4,22,1,23579,20,RAM_T2P_BRAM,RAM_1P_BRAM,23579,4910,5
ok,10274,6844,test:dot-product-5-0-17-1-1,36,24,1,10274,180,RAM_T2P_BRAM,RAM_T2P_BRAM,10274,13011,6
ok,69644,2328,test:dot-product-3-0-0-0-0,1,20,1,69644,4,RAM_1P_BRAM,RAM_1P_BRAM,69644,1921,4
ok,9318,6159,test:dot-product-1-5-16-1-0,30,24,6,9318,150,RAM_T2P_BRAM,RAM_1P_BRAM,9318,11835,2
ok,69644,2894,test:dot-product-6-7-0-0-0,1,26,8,69644,4,RAM_1P_BRAM,RAM_1P_BRAM,69644,2392,7
ok,10306,8260,test:dot-product-4-5-5-0-0,6,26,6,10306,72,RAM_1P_BRAM,RAM_1P_BRAM,10306,13911,5
ok,9592,5484,test:dot-product-7-2-14-0-0,24,24,3,9592,120,RAM_1P_BRAM,RAM_1P_BRAM,9592,10224,8
ok,8912,10392,test:dot-product-7-2-17-1-1,36,32,3,8912,288,RAM_T2P_BRAM,RAM_T2P_BRAM,8912,27179,8
ok,12326,10028,test:dot-product-6-0-11-0-0,16,26,1,12326,80,RAM_1P_BRAM,RAM_1P_BRAM,12326,14857,7
ok,12319,8101,test:dot-product-0-7-17-0-0,36,20,8,12319,144,RAM_1P_BRAM,RAM_1P_BRAM,12319,14916,1
ok,10862,12054,test:dot-product-3-6-15-1-0,25,26,7,10862,200,RAM_T2P_BRAM,RAM_1P_BRAM,10862,23328,4
ok,10271,5514,test:dot-product-7-1-13-1-0,20,28,2,10271,80,RAM_T2P_BRAM,RAM_1P_BRAM,10271,9173,8
ok,12314,6038,test:dot-product-3-0-15-0-1,25,20,1,12314,100,RAM_1P_BRAM,RAM_T2P_BRAM,12314,11920,4
ok,30058,3166,test:dot-product-7-7-2-1-1,3,36,8,30058,12,RAM_T2P_BRAM,RAM_T2P_BRAM,30058,2749,8
ok,8912,10277,test:dot-product-7-5-17-0-0,36,24,6,8912,288,RAM_1P_BRAM,RAM_1P_BRAM,8912,27012,8
ok,9362,5436,test:dot-product-3-3-12-0-0,18,20,4,9362,72,RAM_1P_BRAM,RAM_1P_BRAM,9362,7972,4
ok,10311,14372,test:dot-product-3-2-13-0-0,20,24,3,10311,160,RAM_1P_BRAM,RAM_1P_BRAM,10311,27243,4
ok,8912,6377,test:dot-product-4-2-16-1-1,30,26,3,8912,180,RAM_T2P_BRAM,RAM_T2P_BRAM,8912,12550,5
ok,10835,7058,test:dot-product-7-3-15-1-1,25,28,4,10835,100,RAM_T2P_BRAM,RAM_T2P_BRAM,10835,13336,8
ok,12063,10057,test:dot-product-6-1-11-1-0,16,26,2,12063,80,RAM_T2P_BRAM,RAM_1P_BRAM,12063,14742,7
ok,9519,35552,test:dot-product-4-6-17-0-1,36,28,7,9519,432,RAM_1P_BRAM,RAM_T2P_BRAM,9519,68493,5
ok,10866,10578,test:dot-product-3-2-15-1-0,25,24,3,10866,200,RAM_T2P_BRAM,RAM_1P_BRAM,10866,23349,4
ok,9362,6400,test:dot-product-7-3-12-0-0,18,20,4,9362,72,RAM_1P_BRAM,RAM_1P_BRAM,9362,8432,8
ok,9397,12764,test:dot-product-6-3-12-0-1,18,26,4,9397,144,RAM_1P_BRAM,RAM_T2P_BRAM,9397,23490,7
ok,69644,2894,test:dot-product-6-7-0-1-1,1,26,8,69644,4,RAM_T2P_BRAM,RAM_T2P_BRAM,69644,2392,7
ok,10989,5181,test:dot-product-5-1-2-0-0,3,24,2,10989,24,RAM_1P_BRAM,RAM_1P_BRAM,10989,8007,6
ok,9897,6968,test:dot-product-5-5-4-1-0,5,28,6,9897,40,RAM_T2P_BRAM,RAM_1P_BRAM,9897,8709,6
ok,9487,10612,test:dot-product-6-6-8-0-0,10,32,7,9487,80,RAM_1P_BRAM,RAM_1P_BRAM,9487,17620,7
ok,9247,5090,test:dot-product-1-3-14-1-0,24,20,4,9247,96,RAM_T2P_BRAM,RAM_1P_BRAM,9247,9704,2
ok,12314,6353,test:dot-product-3-4-15-0-1,25,22,5,12314,125,RAM_1P_BRAM,RAM_T2P_BRAM,12314,12305,4
ok,10990,7902,test:dot-product-4-6-2-1-0,3,28,7,10990,36,RAM_T2P_BRAM,RAM_1P_BRAM,10990,10821,5
ok,38937,3323,test:dot-product-1-5-1-0-1,2,24,6,38937,10,RAM_1P_BRAM,RAM_T2P_BRAM,38937,3464,2
ok,9899,8411,test:dot-product-5-2-4-1-1,5,28,3,9899,40,RAM_T2P_BRAM,RAM_T2P_BRAM,9899,11457,6
ok,9283,22171,test:dot-product-5-2-13-0-1,20,28,3,9283,160,RAM_1P_BRAM,RAM_T2P_BRAM,9283,41094,6
ok,23564,2831,test:dot-product-1-7-3-0-0,4,20,8,23564,16,RAM_1P_BRAM,RAM_1P_BRAM,23564,2862,2
ok,69644,2809,test:dot-product-2-7-0-0-0,1,24,8,69644,4,RAM_1P_BRAM,RAM_1P_BRAM,69644,2378,3
ok,30058,2882,test:dot-product-7-3-2-0-0,3,20,4,30058,12,RAM_1P_BRAM,RAM_1P_BRAM,30058,2703,8
ok,38924,2804,test:dot-product-3-7-1-0-0,2,20,8,38924,8,RAM_1P_BRAM,RAM_1P_BRAM,38924,2242,4
ok,69644,2822,test:dot-product-6-6-0-1-1,1,32,7,69644,4,RAM_T2P_BRAM,RAM_T2P_BRAM,69644,2258,7
ok,69644,2874,test:dot-product-7-5-0-1-1,1,24,6,69644,4,RAM_T2P_BRAM,RAM_T2P_BRAM,69644,2403,8
ok,8942,21314,test:dot-product-2-4-17-1-1,36,26,5,8942,432,RAM_T2P_BRAM,RAM_T2P_BRAM,8942,49970,3
ok,23579,4176,test:dot-product-1-2-3-0-0,4,24,3,23579,20,RAM_1P_BRAM,RAM_1P_BRAM,23579,5058,2
ok,9595,6529,test:dot-product-2-3-12-0-1,18,24,4,9595,144,RAM_1P_BRAM,RAM_T2P_BRAM,9595,14632,3
ok,12619,8247,test:dot-product-3-5-10-0-0,15,24,6,12619,120,RAM_1P_BRAM,RAM_1P_BRAM,12619,15831,4
ok,12066,14688,test:dot-product-2-5-11-1-1,16,28,6,12066,80,RAM_T2P_BRAM,RAM_T2P_BRAM,12066,21448,3
ok,9594,3251,test:dot-product-2-1-2-0-1,3,24,2,9594,24,RAM_1P_BRAM,RAM_T2P_BRAM,9594,4541,3
ok,9362,6484,test:dot-product-3-7-12-0-1,18,28,8,9362,72,RAM_1P_BRAM,RAM_T2P_BRAM,9362,8429,4
ok,12311,4001,test:dot-product-0-1-11-0-1,16,20,2,12311,64,RAM_1P_BRAM,RAM_T2P_BRAM,12311,6894,1
ok,10535,7925,test:dot-product-1-4-7-0-0,9,22,5,10535,72,RAM_1P_BRAM,RAM_1P_BRAM,10535,11782,2
ok,69644,3013,test:dot-product-5-2-0-0-1,1,28,3,69644,4,RAM_1P_BRAM,RAM_T2P_BRAM,69644,2575,6
ok,12314,6380,test:dot-product-0-7-15-0-0,25,20,8,12314,100,RAM_1P_BRAM,RAM_1P_BRAM,12314,9843,1
ok,12619,10840,test:dot-product-3-6-10-0-1,15,26,7,12619,120,RAM_1P_BRAM,RAM_T2P_BRAM,12619,17718,4
ok,21355,6615,test:dot-product-5-7-4-1-0,5,24,8,21355,40,RAM_T2P_BRAM,RAM_1P_BRAM,21355,8640,6
ok,9625,10002,test:dot-product-4-5-7-0-0,9,26,6,9625,108,RAM_1P_BRAM,RAM_1P_BRAM,9625,15946,5
ok,12326,15702,test:dot-product-6-4-11-1-0,16,28,5,12326,96,RAM_T2P_BRAM,RAM_1P_BRAM,12326,22171,7
ok,9487,10355,test:dot-product-7-6-8-0-1,10,26,7,9487,80,RAM_1P_BRAM,RAM_T2P_BRAM,9487,18870,8
ok,8637,6408,test:dot-product-4-5-16-1-1,30,26,6,8637,180,RAM_T2P_BRAM,RAM_T2P_BRAM,8637,12406,5
ok,8670,17955,test:dot-product-4-6-16-1-1,30,28,7,8670,360,RAM_T2P_BRAM,RAM_T2P_BRAM,8670,40575,5
ok,9452,3889,test:dot-product-3-1-8-1-1,10,20,2,9452,40,RAM_T2P_BRAM,RAM_T2P_BRAM,9452,5217,4
ok,10271,3669,test:dot-product-3-7-5-0-0,6,20,8,10271,24,RAM_1P_BRAM,RAM_1P_BRAM,10271,3849,4
ok,12319,4164,test:dot-product-1-0-10-0-0,15,20,1,12319,32,RAM_1P_BRAM,RAM_1P_BRAM,12319,4494,2
ok,10307,9446,test:dot-product-6-1-8-1-0,10,26,2,10307,80,RAM_T2P_BRAM,RAM_1P_BRAM,10307,15114,7
ok,15531,7629,test:dot-product-3-4-7-0-1,9,22,5,15531,72,RAM_1P_BRAM,RAM_T2P_BRAM,15531,11887,4
ok,10989,5522,test:dot-product-1-4-2-1-0,3,22,5,10989,24,RAM_T2P_BRAM,RAM_1P_BRAM,10989,7897,2
ok,9626,14938,test:dot-product-6-2-9-1-0,12,30,3,9626,144,RAM_T2P_BRAM,RAM_1P_BRAM,9626,23898,7
ok,12321,3657,test:dot-product-0-1-9-0-1,12,20,2,12321,48,RAM_1P_BRAM,RAM_T2P_BRAM,12321,5609,1
ok,15903,9188,test:dot-product-4-6-6-0-0,8,28,7,15903,48,RAM_1P_BRAM,RAM_1P_BRAM,15903,12017,5
ok,15903,6593,test:dot-product-4-4-6-1-0,8,24,5,15903,40,RAM_T2P_BRAM,RAM_1P_BRAM,15903,8701,5
ok,30058,2793,test:dot-product-0-7-2-1-1,3,28,8,30058,12,RAM_T2P_BRAM,RAM_T2P_BRAM,30058,2610,1
ok,69644,2653,test:dot-product-4-0-0-0-1,1,22,1,69644,4,RAM_1P_BRAM,RAM_T2P_BRAM,69644,2247,5
ok,10309,14105,test:dot-product-3-6-9-0-0,12,26,7,10309,96,RAM_1P_BRAM,RAM_1P_BRAM,10309,20580,4
ok,9248,6052,test:dot-product-3-1-17-0-1,36,20,2,9248,104,RAM_1P_BRAM,RAM_T2P_BRAM,9248,10178,4
ok,9397,11394,test:dot-product-1-4-12-1-0,18,22,5,9397,144,RAM_T2P_BRAM,RAM_1P_BRAM,9397,21469,2
ok,15903,6369,test:dot-product-7-6-6-1-0,8,26,7,15903,40,RAM_T2P_BRAM,RAM_1P_BRAM,15903,8482,8
ok,9367,6398,test:dot-product-3-5-12-0-0,18,24,6,9367,144,RAM_1P_BRAM,RAM_1P_BRAM,9367,14514,4
ok,8751,13137,test:dot-product-5-5-15-1-1,25,28,6,8751,200,RAM_T2P_BRAM,RAM_T2P_BRAM,8751,36654,6
ok,23579,4370,test:dot-product-6-0-3-1-0,4,26,1,23579,20,RAM_T2P_BRAM,RAM_1P_BRAM,23579,4910,7
ok,38939,4160,test:dot-product-2-5-1-0-1,2,28,6,38939,10,RAM_1P_BRAM,RAM_T2P_BRAM,38939,4580,3
ok,15903,6125,test:dot-product-1-4-6-0-0,8,22,5,15903,40,RAM_1P_BRAM,RAM_1P_BRAM,15903,8426,2
ok,10271,5101,test:dot-product-3-0-14-0-1,24,20,1,10271,92,RAM_1P_BRAM,RAM_T2P_BRAM,10271,9198,4
ok,9592,5453,test:dot-product-2-5-14-0-1,24,28,6,9592,112,RAM_1P_BRAM,RAM_T2P_BRAM,9592,9490,3
ok,10989,5522,test:dot-product-4-1-2-0-1,3,22,2,10989,24,RAM_1P_BRAM,RAM_T2P_BRAM,10989,7897,5
ok,15884,3065,test:dot-product-3-1-6-1-1,8,20,2,15884,32,RAM_T2P_BRAM,RAM_T2P_BRAM,15884,4267,4
ok,9083,18389,test:dot-product-6-5-15-0-0,25,30,6,9083,300,RAM_1P_BRAM,RAM_1P_BRAM,9083,42688,7
ok,12590,5823,test:dot-product-1-7-10-1-1,15,28,8,12590,60,RAM_T2P_BRAM,RAM_T2P_BRAM,12590,7610,2
ok,9079,18473,test:dot-product-6-7-16-0-0,30,26,8,9079,240,RAM_1P_BRAM,RAM_1P_BRAM,9079,33477,7
ok,10271,8697,test:dot-product-0-7-16-1-0,30,20,8,10271,120,RAM_T2P_BRAM,RAM_1P_BRAM,10271,12652,1
ok,8906,9258,test:dot-product-3-7-16-1-0,30,20,8,8906,120,RAM_T2P_BRAM,RAM_1P_BRAM,8906,12127,4
ok,10311,15935,test:dot-product-2-7-13-0-0,20,24,8,10311,160,RAM_1P_BRAM,RAM_1P_BRAM,10311,29005,3
ok,15506,4330,test:dot-product-2-7-7-1-1,9,32,8,15506,45,RAM_T2P_BRAM,RAM_T2P_BRAM,15506,5067,3
ok,12319,4656,test:dot-product-3-0-13-0-0,20,20,1,12319,76,RAM_1P_BRAM,RAM_1P_BRAM,12319,7835,4
ok,9455,8857,test:dot-product-3-4-16-0-1,30,22,5,9455,240,RAM_1P_BRAM,RAM_T2P_BRAM,9455,22485,4
ok,9284,20419,test:dot-product-3-6-17-1-0,36,26,7,9284,288,RAM_T2P_BRAM,RAM_1P_BRAM,9284,39629,4
ok,9078,16832,test:dot-product-5-6-15-0-1,25,30,7,9078,300,RAM_1P_BRAM,RAM_T2P_BRAM,9078,39318,6
ok,12326,15417,test:dot-product-6-5-11-0-1,16,30,6,12326,96,RAM_1P_BRAM,RAM_T2P_BRAM,12326,22311,7
ok,21326,3521,test:dot-product-4-7-4-1-0,5,22,8,21326,25,RAM_T2P_BRAM,RAM_1P_BRAM,21326,3659,5
ok,9487,9373,test:dot-product-6-1-8-0-1,10,26,2,9487,80,RAM_1P_BRAM,RAM_T2P_BRAM,9487,15943,7
ok,8911,7051,test:dot-product-2-5-17-1-0,36,28,6,8911,180,RAM_T2P_BRAM,RAM_1P_BRAM,8911,14585,3
ok,10861,12534,test:dot-product-5-7-15-1-1,25,32,8,10861,200,RAM_T2P_BRAM,RAM_T2P_BRAM,10861,23034,6
ok,9592,3171,test:dot-product-2-1-5-0-1,6,24,2,9592,30,RAM_1P_BRAM,RAM_T2P_BRAM,9592,4095,3
ok,10307,8924,test:dot-product-3-2-8-1-0,10,24,3,10307,80,RAM_T2P_BRAM,RAM_1P_BRAM,10307,16371,4
ok,15884,3068,test:dot-product-3-3-6-1-1,8,20,4,15884,32,RAM_T2P_BRAM,RAM_T2P_BRAM,15884,4392,4
ok,12322,3509,test:dot-product-0-2-7-0-0,9,24,3,12322,45,RAM_1P_BRAM,RAM_1P_BRAM,12322,4906,1
ok,12359,11270,test:dot-product-4-0-12-1-0,18,22,1,12359,144,RAM_T2P_BRAM,RAM_1P_BRAM,12359,19477,5
ok,12597,4422,test:dot-product-3-0-10-1-0,15,20,1,12597,60,RAM_T2P_BRAM,RAM_1P_BRAM,12597,6734,4
ok,12326,9381,test:dot-product-1-2-11-0-0,16,24,3,12326,80,RAM_1P_BRAM,RAM_1P_BRAM,12326,14834,2
ok,10271,3852,test:dot-product-3-1-8-0-0,10,20,2,10271,40,RAM_1P_BRAM,RAM_1P_BRAM,10271,5281,4
ok,10314,23252,test:dot-product-6-4-9-0-1,12,28,5,10314,144,RAM_1P_BRAM,RAM_T2P_BRAM,10314,33458,7
ok,9284,23364,test:dot-product-4-1-14-1-1,24,22,2,9284,192,RAM_T2P_BRAM,RAM_T2P_BRAM,9284,40329,5
ok,9625,8659,test:dot-product-1-6-7-1-0,9,26,7,9625,72,RAM_T2P_BRAM,RAM_1P_BRAM,9625,11851,2
ok,21323,3260,test:dot-product-3-3-4-0-1,5,20,4,21323,20,RAM_1P_BRAM,RAM_T2P_BRAM,21323,3591,4
ok,9079,6680,test:dot-product-5-4-4-1-0,5,26,5,9079,60,RAM_T2P_BRAM,RAM_1P_BRAM,9079,10492,6
ok,30060,2959,test:dot-product-2-3-2-0-1,3,24,4,30060,15,RAM_1P_BRAM,RAM_T2P_BRAM,30060,3028,3
ok,12314,6586,test:dot-product-3-3-15-0-1,25,20,4,12314,100,RAM_1P_BRAM,RAM_T2P_BRAM,12314,11775,4
ok,9592,3144,test:dot-product-2-2-5-0-0,6,28,3,9592,30,RAM_1P_BRAM,RAM_1P_BRAM,9592,3976,3
ok,9592,5476,test:dot-product-2-7-14-0-1,24,32,8,9592,120,RAM_1P_BRAM,RAM_T2P_BRAM,9592,10123,3
ok,23564,2614,test:dot-product-0-3-3-0-1,4,20,4,23564,16,RAM_1P_BRAM,RAM_T2P_BRAM,23564,2861,1
ok,8670,17955,test:dot-product-6-4-16-1-1,30,28,5,8670,360,RAM_T2P_BRAM,RAM_T2P_BRAM,8670,40575,7
ok,9593,4669,test:dot-product-1-2-12-1-0,18,24,3,9593,90,RAM_T2P_BRAM,RAM_1P_BRAM,9593,8255,2
